player_id,player_name,total_pitches,swings,hits,pulled_fb%,ba,iso,babip,slg,xwoba,launch_speed,launch_angle,spin_rate,velocity,effective_speed
645302,Victor Robles,454,4,1,0.9,0.25,0,0.25,0.25,0.211,95.9,34.8,2204,83.4,84.28
663757,Trent Grisham,2341,22,9,0.9,0.409,0.955,0.188,1.364,0.543,95.8,38.6,2268,89.2,89.39
553869,Elias Díaz,1984,17,9,0.9,0.529,1.588,0,2.118,0.939,97.3,32.1,2279,85.3,85.52
673548,Seiya Suzuki,2445,23,14,0.9,0.609,1.696,0.182,2.304,0.83,99.9,33.6,2385,85.1,85.4
640492,José Azocar,350,3,3,0.9,1,2.333,1,3.333,1.288,98.5,29.3,1915,80.9,80.97
621028,Kevin Newman,912,8,5,0.9,0.625,1.375,0.4,2,0.643,92.2,31,2259,87.1,86.96
666182,Bo Bichette,2225,19,12,0.9,0.632,1.684,0.222,2.316,0.75,96.5,30.5,2234,84.4,84.56
642136,Matt Thaiss,1241,11,6,0.9,0.545,1.364,0.167,1.909,0.835,94.2,30,2383,86.2,86.08
679631,Terrin Vavra,212,2,0,0.9,0,0,0,0,0.246,93.4,34,1624,87.5,87.1
543228,Yan Gomes,1586,14,7,0.9,0.5,1.286,0.125,1.786,0.694,91.4,33.9,2302,90.9,91.09
640458,Óscar Mercado,112,1,0,0.9,0,0,0,0,0.044,77.3,49,1786,87.7,88.7
676694,Jake Meyers,1325,12,5,0.9,0.417,1.083,0.125,1.5,0.41,93.1,34.4,2275,88.4,88.38
572204,Trayce Thompson,799,7,3,0.9,0.429,1,0.2,1.429,0.525,101.1,40.6,2135,89.6,89.94
663698,Joey Bart,350,3,2,0.9,0.667,0.333,0.667,1,0.368,82.1,38.3,1960,87.6,88.53
621020,Dansby Swanson,2558,23,15,0.9,0.652,1.652,0.273,2.304,0.828,97.2,33.4,2216,88.5,88.92
665923,Esteury Ruiz,1753,15,9,0.9,0.6,1.133,0.4,1.733,0.571,88.7,35.1,2048,87.9,87.95
571745,Mitch Haniger,925,8,4,0.9,0.5,1.25,0.2,1.75,0.724,95.7,31.3,2299,89.9,89.64
545350,Jake Marisnick,321,3,2,0.9,0.667,2,0,2.667,0.843,101.9,39.3,2295,87.2,87.6
669289,Santiago Espinal,989,9,2,0.9,0.222,0.667,0,0.889,0.228,88.5,37.9,2430,86.4,86.43
664761,Alec Bohm,2252,21,12,0.9,0.6,1.8,0,2.4,0.85,97.6,34.5,2090,85.3,85.21
641933,Tyler O'Neill,1042,9,5,0.9,0.556,1.444,0.2,2,0.865,95,36,2121,86.5,86.93
660670,Ronald Acuña Jr.,2782,25,14,0.9,0.56,1.68,0,2.24,0.982,101.3,31.9,2236,88.4,88.63
689172,Brett Wisely,531,5,2,0.9,0.5,1,0.25,1.5,0.481,99.4,39,2013,91.7,91.8
694497,Evan Carter,336,3,3,0.9,1,3,,4,1.264,103.2,27.7,2267,86.9,86.97
663550,Trey Cabbage,215,2,0,0.9,0,0,0,0,0.211,91.1,32,2169,85.6,85.6
682622,Noelvi Marte,444,4,2,0.9,0.5,1.5,0,2,0.495,94.1,37.5,2096,79.1,78.8
672275,Patrick Bailey,1411,13,6,0.9,0.462,1.077,0.222,1.538,0.831,97.4,32.2,2217,89.2,89.43
665742,Juan Soto,2897,27,16,0.9,0.593,1.667,0.083,2.259,1.155,103.1,32.7,2246,90.3,90.49
669450,Cooper Hummel,116,1,1,0.9,1,1,1,2,0.269,96.1,24,2355,92.9,92.2
678662,Ezequiel Tovar,2290,20,12,0.9,0.632,1.526,0.273,2.158,0.74,97,34.5,2155,83,83.66
547180,Bryce Harper,2021,19,12,0.9,0.632,1.368,0.364,2,0.952,100,30.9,2340,84.6,84.71
664058,David Fletcher,327,3,2,0.9,0.667,2,0,2.667,0.286,91.4,28.7,2074,84.7,85.13
518735,Yasmani Grandal,1641,15,6,0.9,0.4,1,0.1,1.4,0.46,90.1,35.7,2219,86.9,87.45
656582,Connor Joe,1983,18,8,0.9,0.444,1.056,0.167,1.5,0.586,91.8,34.4,2376,85.2,85.31
663697,Jonathan India,2205,19,9,0.9,0.474,1.053,0.231,1.526,0.564,93.3,35.7,2185,86.2,86.41
444482,David Peralta,1530,14,6,0.9,0.429,1.286,0,1.714,0.765,92.2,34.8,2324,87.2,87.51
642133,Rowdy Tellez,1503,14,6,0.9,0.429,1.071,0.111,1.5,0.48,92.8,37.2,2281,83.1,83.33
666165,Blake Sabol,1360,12,7,0.9,0.583,1.333,0.286,1.917,0.627,95.5,34.8,2220,86.1,85.85
681082,Bryson Stott,2665,23,15,0.9,0.652,1.652,0.273,2.304,0.585,95,35.6,2247,87.6,87.63
666018,Jonathan Aranda,449,4,2,0.9,0.5,1.5,0,2,0.721,95,33.5,2257,89.8,89.78
686823,Will Brennan,1611,14,6,0.9,0.429,0.929,0.2,1.357,0.453,93.1,31.9,2327,84,83.59
542583,Jesús Aguilar,448,4,3,0.9,0.75,2.25,0,3,0.978,98.8,29.8,2090,85.1,84.88
663837,Matt Vierling,2133,19,8,0.9,0.421,1.263,0,1.684,0.838,94.5,33.3,2257,83.4,83.23
666181,Will Benson,1368,11,6,0.8,0.545,1.273,0.375,1.818,0.429,96.5,33.2,2165,87.7,88.13
602104,Ramón Urías,1461,11,2,0.8,0.182,0.273,0.1,0.455,0.297,91.4,40.5,2092,89,89.13
572287,Mike Zunino,606,5,2,0.8,0.4,1.2,0,1.6,0.37,98.1,38.6,2240,87.2,87.78
683737,Michael Busch,353,3,1,0.8,0.333,1,0,1.333,1.228,106.2,31.7,2511,82.5,83.4
671083,Buddy Kennedy,120,1,0,0.8,0,0,0,0,0.102,83.5,29,2691,77.6,77.4
543592,Austin Nola,633,5,0,0.8,0,0,0,0,0.211,88,39.6,1900,88.2,89
608701,Rob Refsnyder,1004,8,3,0.8,0.375,0.5,0.286,0.875,0.471,83.3,31.1,2290,90.1,90.28
661388,William Contreras,2419,20,10,0.8,0.526,1.316,0.167,1.842,0.852,97.3,32,2096,87.3,87.42
543281,Josh Harrison,392,3,3,0.8,1,2,1,3,1.06,91.8,28.3,2259,88.5,88.97
657656,Ramón Laureano,1653,14,6,0.8,0.429,1.286,0,1.714,0.747,93.5,31.9,2192,86,86.25
669065,Kyle Stowers,118,1,1,0.8,1,0,1,1,0.413,72.1,37,2404,86.6,86.1
668731,Akil Baddoo,1415,12,6,0.8,0.5,1.5,0,2,0.762,97,37.6,2287,87.5,87.54
622761,Jorge Mateo,1317,11,4,0.8,0.364,1.091,0,1.455,0.567,95.8,35.4,2342,86.2,86.22
456781,Donovan Solano,1806,14,4,0.8,0.286,0.714,0.091,1,0.538,93.8,31.9,1997,82.1,82.04
678882,Ceddanne Rafaela,354,3,1,0.8,0.333,1,0,1.333,0.519,92.5,37.3,2584,92.1,92.87
663630,Ryan McKenna,515,4,2,0.8,0.5,1,0.333,1.5,0.465,95.7,34.3,2442,94,94.05
641857,Ryan McMahon,2742,21,12,0.8,0.571,1.524,0.182,2.095,0.79,98.3,36,2278,84.2,84.55
621563,Joey Wendle,1180,10,3,0.8,0.3,0.8,0.125,1.1,0.452,95.4,31.3,2429,86.6,86.56
605204,J.D. Davis,2092,16,8,0.8,0.5,1.375,0.111,1.875,0.603,94.3,37.6,2085,87.3,87.33
668227,Randy Arozarena,2679,21,14,0.8,0.667,1.905,0.125,2.571,0.829,99.8,35.5,2167,89.8,89.63
570731,Jonathan Schoop,599,5,1,0.8,0.2,0.2,0.2,0.4,0.115,92.5,42.2,2294,83.3,83.76
462101,Elvis Andrus,1592,12,5,0.8,0.417,1,0.125,1.417,0.383,88.2,37.9,2316,85.9,86.62
605131,Austin Barnes,778,6,1,0.8,0.167,0.5,0,0.667,0.281,90.2,33.2,2276,84.4,84.95
672779,Tucupita Marcano,731,6,2,0.8,0.333,0.5,0.2,0.833,0.304,81.7,34.2,2299,89.3,89.73
694384,Nolan Schanuel,530,4,1,0.8,0.25,0.75,0,1,0.443,97.4,38.3,2216,91.1,91.9
502054,Tommy Pham,1917,15,5,0.8,0.357,1.071,0,1.429,0.574,95.4,36.8,2142,84.8,85.03
649557,Aledmys Díaz,1179,10,3,0.8,0.3,0.6,0.222,0.9,0.32,92.8,41,2345,88.4,88.44
571875,Jake Lamb,237,2,2,0.8,1,3,,4,1.247,102.4,28.5,2286,80.9,80.3
656669,Jordan Luplow,380,3,0,0.8,0,0,0,0,0.104,90.2,38,2112,82.8,83.03
666139,Josh Lowe,2036,17,8,0.8,0.471,1.294,0.1,1.765,0.742,94.6,31.9,2273,86.6,86.68
666397,Edouard Julien,1727,13,9,0.8,0.75,1.75,0.333,2.5,0.958,96.2,29.1,2152,87.3,87.62
677950,Alek Thomas,1489,10,4,0.7,0.444,1.333,0,1.778,0.496,95,33.3,2332,88.4,88.82
664901,Danny Mendick,276,2,1,0.7,0.5,1.5,0,2,0.686,87.5,32,2188,93.3,92.75
621545,Zach Remillard,576,4,1,0.7,0.25,0.75,0,1,0.261,91.3,39.3,2265,87.4,88.35
641343,Jake Bauers,1169,8,7,0.7,0.875,2.625,0,3.5,1.324,103.3,31.5,2365,90.2,90.3
670223,Matt Mervis,405,3,1,0.7,0.333,1,0,1.333,0.697,99.9,37,2484,91.4,91.2
680814,Peyton Burdick,150,1,1,0.7,1,3,,4,1.931,108.1,27,2800,87.2,86.8
686217,Sal Frelick,878,6,3,0.7,0.5,1.5,0,2,0.425,93.8,34.8,2163,87.4,87
693049,Oscar Colás,934,7,3,0.7,0.429,1.286,0,1.714,0.718,98.5,32.7,2452,84.5,84.87
643396,Isiah Kiner-Falefa,1454,10,5,0.7,0.556,1.111,0.286,1.667,0.363,90.9,39.8,2259,86.1,85.96
664023,Ian Happ,2862,21,15,0.7,0.714,2.048,0.143,2.762,0.976,99.1,31.8,2173,86.1,86.82
666164,Blake Rutherford,135,1,0,0.7,0,0,0,0,0.08,88.7,28,2021,81.9,81.4
682829,Elly De La Cruz,1755,12,8,0.7,0.667,2,0,2.667,1.21,102.5,29.8,2157,85.2,85.43
682985,Riley Greene,1746,13,7,0.7,0.538,1.615,0,2.154,1.08,102.4,30.5,2278,85,85.2
668930,Brice Turang,1795,13,5,0.7,0.385,0.923,0.111,1.308,0.545,90.7,35.2,2180,86.1,86.83
595453,Chad Wallach,690,5,1,0.7,0.2,0.6,0,0.8,0.374,84,44,2343,83.3,83.64
669016,Brandon Marsh,1984,13,7,0.7,0.538,1.308,0.25,1.846,0.702,95.5,30.1,2242,84.7,84.74
641820,Trey Mancini,1050,7,5,0.7,0.714,1.429,0.5,2.143,0.904,90.6,29.1,2145,85.6,85.29
664314,Estevan Florial,294,2,0,0.7,0,0,0,0,0.042,93.5,43.5,2549,81.3,81.15
665750,Leody Taveras,2106,15,9,0.7,0.6,1.667,0.143,2.267,0.818,94.6,29.2,2004,86.3,86.79
408234,Miguel Cabrera,1381,9,5,0.7,0.556,1.222,0.333,1.778,0.819,96.8,34,2207,87.9,88.73
572228,Luke Voit,284,2,0,0.7,0,0,0,0,0.013,87.1,41.5,2633,89,88.95
666906,Jake Alu,678,5,2,0.7,0.4,0.8,0.25,1.2,0.63,95.2,30,2439,86.3,86.38
807799,Masataka Yoshida,2197,15,8,0.7,0.571,1.286,0.3,1.857,0.616,95.1,35.2,2232,86,86.03
663457,Lars Nootbaar,2074,14,6,0.7,0.429,1.286,0,1.714,0.749,93.4,32.6,2284,85.3,85.62
686452,Drew Millas,134,1,1,0.7,1,3,,4,1.243,103.3,32,2691,82.1,82.4
666134,Nolan Jones,1809,13,9,0.7,0.692,1.923,0.2,2.615,1.083,99.5,32.2,2266,84.8,85.63
614177,Franmil Reyes,293,2,1,0.7,0.5,1.5,0,2,1.02,99.8,31,2584,85.8,86.55
683146,Brett Baty,1510,11,4,0.7,0.364,1.091,0,1.455,0.697,94.8,36.9,2178,88.1,88.16
642851,Austin Wynns,604,4,1,0.7,0.25,0.75,0,1,0.16,88.6,44.5,2249,84.1,84.63
686668,Brenton Doyle,1591,11,5,0.7,0.455,1.273,0.143,1.727,0.924,97.7,32.4,2381,83.6,83.84
663886,Tyler Stephenson,2051,15,8,0.7,0.533,1.467,0.125,2,0.759,97.6,30.7,2358,87.1,87.13
682515,Logan Porter,146,1,1,0.7,1,3,,4,1.536,103.1,26,2294,85,87.2
669003,Garrett Mitchell,289,2,2,0.7,1,3,,4,0.379,96.5,34.5,2552,88.4,89
663609,Luken Baker,448,3,2,0.7,0.667,2,0,2.667,1.215,102.5,28.7,2224,84.2,85.2
595909,Jake Cave,813,5,3,0.6,0.6,1.2,0.333,1.8,0.918,93.1,29.8,2326,86.9,86.92
671739,Michael Harris II,1954,11,9,0.6,0.818,2.273,0.333,3.091,1.284,103.2,30,2299,83.5,83.71
516782,Starling Marte,1269,7,4,0.6,0.571,1.714,0,2.286,1.084,97.6,28.1,2074,87.3,87.6
595751,Jorge Alfaro,175,1,0,0.6,0,0,0,0,0.042,88.5,35,2962,80,80.4
677587,Brayan Rocchio,342,2,0,0.6,0,0,0,0,0.044,90.6,38.5,2147,82.9,83.4
669707,Jared Triolo,839,5,2,0.6,0.4,0.4,0.4,0.8,0.649,89.8,34.4,2353,88.4,88.96
678554,Curtis Mead,341,2,0,0.6,0,0,0,0,0.102,84.2,43.5,1954,83.4,83.8
666152,David Hamilton,160,1,0,0.6,0,0,0,0,0.015,85.9,37,2416,95.9,95.9
575929,Willson Contreras,1950,11,9,0.6,0.818,2.455,0,3.273,1.37,105.5,32.5,2305,87.3,88.15
672284,Jarred Kelenic,1664,10,7,0.6,0.7,1.4,0.5,2.1,0.837,96.4,32.5,2305,89.6,89.95
624503,Nick Gordon,309,2,1,0.6,0.5,1.5,0,2,0.292,93.4,33,2615,86.9,86.25
608385,Jesse Winker,831,5,0,0.6,0,0,0,0,0.046,94.4,41.6,1936,88.1,88.7
668472,Nick Pratto,1452,8,5,0.6,0.714,1.857,0.25,2.571,0.69,98.5,36.4,2194,84.6,85.14
641658,Garrett Hampson,975,6,2,0.6,0.333,0.667,0.2,1,0.317,94.3,33,2075,80.8,80.32
650490,Yandy Díaz,2357,14,8,0.6,0.571,1.714,0,2.286,0.931,98.6,33.7,2157,85.8,85.94
666135,Alex Kirilloff,1242,8,3,0.6,0.375,0.875,0.167,1.25,0.303,89.9,39,2130,89.6,90.06
643217,Andrew Benintendi,2351,15,7,0.6,0.467,0.933,0.273,1.4,0.348,90.8,32.9,2136,89.4,89.83
668843,Conner Capel,353,2,1,0.6,0.5,0,0.5,0.5,0.456,81.3,30,2269,91.4,91.75
670032,Nicky Lopez,1022,6,2,0.6,0.4,0.6,0.2,1,0.318,81,39,2147,82.6,81.45
665833,Oneil Cruz,162,1,1,0.6,1,3,,4,1.969,111.1,25,,101.3,101.7
663853,Romy Gonzalez,363,2,2,0.6,1,3,,4,1.788,107.5,26,2390,89,88.75
672724,Oswald Peraza,721,4,2,0.6,0.5,0.75,0.333,1.25,0.679,87.8,37.8,2231,92,91.57
675986,Canaan Smith-Njigba,159,1,1,0.6,1,2,1,3,1.313,104.1,34,2346,86.1,86.6
516416,Jean Segura,1246,8,3,0.6,0.375,0.875,0.167,1.25,0.479,95.2,39.6,2136,86.8,87.28
672478,Jordan Diaz,1083,7,6,0.6,1,3,0,4,1.167,102.2,27.4,2188,83.7,83.8
693304,Nick Gonzales,498,3,1,0.6,0.333,0.333,0.333,0.667,0.519,98,34,2491,87.2,87.8
606192,Teoscar Hernández,2673,17,9,0.6,0.529,1.294,0.2,1.824,0.947,96,28,2293,86.7,86.81
663845,Alfonso Rivas III,539,3,2,0.6,0.667,0.667,0.667,1.333,0.355,86.4,29,2194,86,85.8
691016,Tyler Soderstrom,519,3,2,0.6,0.667,2,0,2.667,1.159,99.2,30.3,2353,86.9,86.93
660757,Oscar Gonzalez,687,4,2,0.6,0.5,1,0.333,1.5,0.592,91.5,35,2314,80.2,80.78
656305,Matt Chapman,2451,15,5,0.6,0.357,0.929,0.091,1.286,0.38,95.7,41.2,2303,87.2,87.6
656896,Emmanuel Rivera,1132,7,2,0.6,0.286,0.857,0,1.143,0.388,90.2,36.3,2410,82,82.44
666163,Ben Rortvedt,322,2,1,0.6,0.5,1.5,0,2,0.836,98.5,34,2426,92,91
677800,Wilyer Abreu,361,2,2,0.6,1,3,,4,1.968,107.6,27.5,2312,93.7,93.75
686531,Andre Lipcius,163,1,0,0.6,0,0,0,0,0.034,84,46,2515,87.8,88.1
691023,Jordan Walker,1667,10,6,0.6,0.6,1.8,0,2.4,0.96,101,33.1,2403,86.9,87.23
666150,Dominic Fletcher,380,2,1,0.5,0.5,1.5,0,2,0.361,90.6,31,2513,85,85.85
682073,David Hensley,404,2,1,0.5,0.5,1.5,0,2,0.928,105.1,34,1701,82.1,81.45
665506,Cristian Pache,382,2,0,0.5,0,0,0,0,0.248,87,39.5,2124,95.2,95.55
663993,Nathaniel Lowe,3044,15,5,0.5,0.333,1,0,1.333,0.606,92.5,36.5,2357,85.4,85.27
680757,Steven Kwan,2843,13,6,0.5,0.462,0.923,0.3,1.385,0.395,92,33.8,2082,88.4,88.56
541645,Avisaíl García,436,2,2,0.5,1,3,,4,1.534,107.7,33,2418,83.6,83.35
606132,Raimel Tapia,662,3,3,0.5,1,3,,4,0.966,101.1,31.3,2399,84.7,84.63
656308,Michael Chavis,375,2,2,0.5,1,3,,4,0.879,100.2,25.5,1926,82.6,82.75
656537,Derek Hill,190,1,0,0.5,0,0,0,0,0.017,88.6,58,749,82.7,84.1
607732,Jacob Stallings,1084,5,2,0.5,0.4,1.2,0,1.6,0.418,98.4,34.8,2204,90.5,90.84
672580,Maikel Garcia,1989,9,2,0.5,0.25,0.75,0,1,0.34,93.3,35.6,2642,84.1,83.84
671277,Luis García Jr.,1700,8,4,0.5,0.5,1.375,0.2,1.875,0.628,96.3,32.3,2363,88,88.2
595956,Cam Gallagher,585,3,2,0.5,0.667,0.333,0.667,1,0.679,90.1,33,2244,90,90.23
641505,Jonathan Davis,419,2,1,0.5,0.5,1.5,0,2,1.175,85.5,30,2407,83,83.55
660821,Jesús Sánchez,1657,8,4,0.5,0.5,1.5,0,2,1.283,101.5,36.8,2190,89.1,89.48
665877,José Fermín,219,1,0,0.5,0,0,0,0,0.04,73.2,56,2554,85.6,85.2
656976,Pavin Smith,923,5,2,0.5,0.4,1.2,0,1.6,0.593,95.1,43.2,2143,91.8,92.6
680574,Matt McLain,1672,8,4,0.5,0.5,1.125,0.2,1.625,0.513,99.5,37.3,2380,86.9,87.16
543333,Eric Hosmer,407,2,0,0.5,0,0,0,0,0.106,89.2,27.5,2024,90.2,91.25
669742,Darick Hall,205,1,1,0.5,1,3,,4,1.12,99.8,29,2781,84.2,84.1
681987,Nate Eaton,208,1,0,0.5,0,0,0,0,0.049,78.2,54,2205,91.1,92
677347,Kyren Paris,189,1,0,0.5,0,0,0,0,0.047,77.7,37,1533,84.4,85.1
671056,Iván Herrera,200,1,0,0.5,0,0,0,0,0.011,95.3,49,2161,92.6,93.2
596103,Austin Slater,808,4,3,0.5,0.75,1.75,0.5,2.5,1.098,92.2,28.8,2296,84.5,84.35
643265,Garrett Cooper,1818,9,4,0.5,0.444,1.111,0.167,1.556,0.784,95.5,31.3,2393,85.4,85.8
518934,DJ LeMahieu,2254,12,6,0.5,0.545,1.636,0,2.182,0.836,97,31.3,2287,82.5,82.21
592885,Christian Yelich,2559,10,4,0.4,0.4,1.2,0,1.6,0.842,101.3,30.7,2120,87.6,87.86
696285,Jacob Young,466,2,0,0.4,0,0,0,0,0.042,81.5,37,2290,86.4,85.95
642708,Amed Rosario,1979,8,1,0.4,0.143,0.286,0.125,0.429,0.231,91.2,34.4,2288,87.3,87.65
643565,Mike Tauchman,1711,7,3,0.4,0.429,1.286,0,1.714,0.847,100.4,36,1666,80.8,80.61
668901,Mark Vientos,847,3,2,0.4,1,3,0,4,0.806,102.6,36.7,2400,78.9,79.3
641645,Luis Guillorme,481,2,1,0.4,0.5,1.5,0,2,0.531,97.8,32,2164,90.4,90.15
667472,Dane Myers,262,1,0,0.4,,,0,,0.011,97.7,51,2276,86.4,87
664983,Jake McCarthy,1125,5,3,0.4,0.75,2,0.333,2.75,0.66,97.1,28,2126,87.2,87.62
605612,Harold Castro,994,4,2,0.4,0.5,1,0.333,1.5,0.526,95,35.5,2323,86.7,87.07
671218,Heliot Ramos,246,1,0,0.4,0,0,0,0,0.02,90.4,39,2804,74.8,73.7
680776,Jarren Duran,1397,5,3,0.4,0.6,1.4,0.333,2,0.351,93.7,32.8,1961,83.7,84.14
683021,Michael Stefanic,253,1,0,0.4,0,0,0,0,0.041,87.8,36,2062,87.7,88.5
675961,Alika Williams,458,2,1,0.4,0.5,0,0.5,0.5,0.319,84.1,28,2338,87.8,88.6
624512,Reese McGuire,765,3,1,0.4,0.333,1,0,1.333,0.563,92.7,39,2425,90.7,91.13
681146,Jonah Bride,460,2,0,0.4,0,0,0,0,0.144,101.4,47,2455,86.9,86.95
623912,Harold Ramírez,1564,7,2,0.4,0.286,0.857,0,1.143,0.596,86.7,32.7,2500,84.5,84.19
685133,Wade Meckler,271,1,0,0.4,0,0,0,0,0.059,84.3,29,2000,81.1,80
666915,Bobby Dalbec,229,1,0,0.4,0,0,0,0,0.017,95.9,45,2324,87.5,87.7
542932,Jon Berti,1588,5,1,0.3,0.2,0.6,0,0.8,0.244,87.7,40.8,1886,79.6,79.72
669392,Samad Taylor,310,1,1,0.3,1,1,1,2,1.693,104.8,25,2120,89.3,90.1
570482,Gio Urshela,881,3,1,0.3,0.333,1,0,1.333,0.563,90.5,35.7,2323,89,89.53
681297,Colton Cowser,364,1,0,0.3,0,0,0,0,0.117,91.4,30,1966,95.6,94.8
677592,Everson Pereira,388,1,1,0.3,1,1,1,2,1.326,102.1,27,2441,94.2,92.9
623205,Andrew Velazquez,353,1,1,0.3,1,3,,4,1.536,102.9,26,2818,83.8,83.9
663898,Brendan Rodgers,696,2,1,0.3,0.5,1.5,0,2,0.79,97,37,2291,90.4,90.85
670156,Miles Mastrobuoni,605,2,2,0.3,1,2,1,3,1.111,100.9,29.5,2414,90.8,91.75
608671,Travis Jankowski,1118,3,1,0.3,0.333,1,0,1.333,0.461,85.7,36.7,2353,92.1,92.9
641525,Brandon Dixon,313,1,1,0.3,1,0,1,1,0.742,64.8,34,2187,93.4,94.5
687093,Vaughn Grissom,289,1,0,0.3,0,0,0,0,0.414,74.5,30,1457,85,86.4
678545,Osleivis Basabe,344,1,1,0.3,1,3,,4,1.093,102.2,33,2681,86.7,86.4
672515,Gabriel Moreno,1544,4,3,0.3,0.75,2.25,0,3,1.004,97.7,37.3,2307,88,87.58
663527,Tyler Nevin,464,1,0,0.2,0,0,0,0,0.469,98,24,2181,89,87.6
605119,Brian Anderson,1441,3,2,0.2,0.667,1.333,0.5,2,0.66,97.7,31.3,2198,81.2,81.4
678225,Ji Hwan Bae,1506,3,2,0.2,0.667,1.333,0.5,2,0.944,99.6,26.3,2261,89.5,90.17
641313,Tim Anderson,1942,3,2,0.2,0.667,1.333,0.5,2,0.703,90.9,32.3,2224,84.4,85.2
672356,Gabriel Arias,1345,2,1,0.1,0.5,1.5,0,2,1.018,102.9,35.5,2489,83.5,83.15
664702,Myles Straw,1991,2,1,0.1,0.5,1.5,0,2,0.289,91.1,32.5,1922,89.6,89.4